Account Number,Assessment Year,Suite,House Number,Street Name,Legal Description,Latitude,Longitude,Point Location,Neighbourhood,Actual Year Built,Garage,Zoning,Lot Size,Assessed Value,Assessment Class 1,Assessment Class % 1,Assessment Class 2,Assessment Class % 2,Assessment Class 3,Assessment Class % 3
1005669,2013,204,11429.0,124 STREET NW,Plan: 8023194  Unit: 14,53.56474,-113.53542,POINT (-113.53542 53.56474),INGLEWOOD,1971.0,N,RA8,57.18,97500.0,RESIDENTIAL,100.0,,,,
1005669,2014,204,11429.0,124 STREET NW,Plan: 8023194  Unit: 14,53.56474,-113.53542,POINT (-113.53542 53.56474),INGLEWOOD,1971.0,N,RA8,57.18,103500.0,RESIDENTIAL,100.0,,,,
1005669,2015,204,11429.0,124 STREET NW,Plan: 8023194  Unit: 14,53.56474,-113.53542,POINT (-113.53542 53.56474),INGLEWOOD,1971.0,N,RA8,57.18,104000.0,RESIDENTIAL,100.0,,,,
1005669,2016,204,11429.0,124 STREET NW,Plan: 8023194  Unit: 14,53.56474,-113.53542,POINT (-113.53542 53.56474),INGLEWOOD,1971.0,N,RA8,57.18,109000.0,RESIDENTIAL,100.0,,,,
1005669,2017,204,11429.0,124 STREET NW,Plan: 8023194  Unit: 14,53.56474,-113.53542,POINT (-113.53542 53.56474),INGLEWOOD,1971.0,N,RA8,57.18,110500.0,RESIDENTIAL,100.0,,,,
1005669,2018,204,11429.0,124 STREET NW,Plan: 8023194  Unit: 14,53.56474,-113.53542,POINT (-113.53542 53.56474),INGLEWOOD,1971.0,N,RA8,57.18,116500.0,RESIDENTIAL,100.0,,,,
1005669,2019,204,11429.0,124 STREET NW,Plan: 8023194  Unit: 14,53.56474,-113.53542,POINT (-113.53542 53.56474),INGLEWOOD,1971.0,N,RA8,57.18,108000.0,RESIDENTIAL,100.0,,,,
1005669,2020,204,11429.0,124 STREET NW,Plan: 8023194  Unit: 14,53.56474,-113.53542,POINT (-113.53542 53.56474),INGLEWOOD,1971.0,N,RA8,57.18,98500.0,RESIDENTIAL,100.0,,,,
1005669,2021,204,11429.0,124 STREET NW,Plan: 8023194  Unit: 14,53.56474,-113.53542,POINT (-113.53542 53.56474),INGLEWOOD,1971.0,N,RA8,57.18,113500.0,RESIDENTIAL,100.0,,,,
1005669,2022,204,11429.0,124 STREET NW,Plan: 8023194  Unit: 14,53.56474,-113.53542,POINT (-113.53542 53.56474),INGLEWOOD,1971.0,N,RA8,57.18,105500.0,RESIDENTIAL,100.0,,,,
1005669,2023,204,11429.0,124 STREET NW,Plan: 8023194  Unit: 14,53.56474,-113.53542,POINT (-113.53542 53.56474),INGLEWOOD,1971.0,N,RA8,57.18,85500.0,RESIDENTIAL,100.0,,,,
1005677,2012,205,11429.0,124 STREET NW,Plan: 8023194  Unit: 15,53.56474,-113.53542,POINT (-113.53542 53.56474),INGLEWOOD,1971.0,N,RA8,74.402,124500.0,RESIDENTIAL,100.0,,,,
1005677,2013,205,11429.0,124 STREET NW,Plan: 8023194  Unit: 15,53.56474,-113.53542,POINT (-113.53542 53.56474),INGLEWOOD,1971.0,N,RA8,74.402,120500.0,RESIDENTIAL,100.0,,,,
1005677,2014,205,11429.0,124 STREET NW,Plan: 8023194  Unit: 15,53.56474,-113.53542,POINT (-113.53542 53.56474),INGLEWOOD,1971.0,N,RA8,74.402,127500.0,RESIDENTIAL,100.0,,,,
1005677,2015,205,11429.0,124 STREET NW,Plan: 8023194  Unit: 15,53.56474,-113.53542,POINT (-113.53542 53.56474),INGLEWOOD,1971.0,N,RA8,74.402,129000.0,RESIDENTIAL,100.0,,,,
1005677,2016,205,11429.0,124 STREET NW,Plan: 8023194  Unit: 15,53.56474,-113.53542,POINT (-113.53542 53.56474),INGLEWOOD,1971.0,N,RA8,74.402,134000.0,RESIDENTIAL,100.0,,,,
1005677,2017,205,11429.0,124 STREET NW,Plan: 8023194  Unit: 15,53.56474,-113.53542,POINT (-113.53542 53.56474),INGLEWOOD,1971.0,N,RA8,74.402,139000.0,RESIDENTIAL,100.0,,,,
1005677,2018,205,11429.0,124 STREET NW,Plan: 8023194  Unit: 15,53.56474,-113.53542,POINT (-113.53542 53.56474),INGLEWOOD,1971.0,N,RA8,74.402,142500.0,RESIDENTIAL,100.0,,,,
1005677,2019,205,11429.0,124 STREET NW,Plan: 8023194  Unit: 15,53.56474,-113.53542,POINT (-113.53542 53.56474),INGLEWOOD,1971.0,N,RA8,74.402,133000.0,RESIDENTIAL,100.0,,,,
1005677,2020,205,11429.0,124 STREET NW,Plan: 8023194  Unit: 15,53.56474,-113.53542,POINT (-113.53542 53.56474),INGLEWOOD,1971.0,N,RA8,74.402,121500.0,RESIDENTIAL,100.0,,,,
1005677,2021,205,11429.0,124 STREET NW,Plan: 8023194  Unit: 15,53.56474,-113.53542,POINT (-113.53542 53.56474),INGLEWOOD,1971.0,N,RA8,74.402,139500.0,RESIDENTIAL,100.0,,,,
1005677,2022,205,11429.0,124 STREET NW,Plan: 8023194  Unit: 15,53.56474,-113.53542,POINT (-113.53542 53.56474),INGLEWOOD,1971.0,N,RA8,74.402,131500.0,RESIDENTIAL,100.0,,,,
1005677,2023,205,11429.0,124 STREET NW,Plan: 8023194  Unit: 15,53.56474,-113.53542,POINT (-113.53542 53.56474),INGLEWOOD,1971.0,N,RA8,74.402,113500.0,RESIDENTIAL,100.0,,,,
1005685,2012,206,11429.0,124 STREET NW,Plan: 8023194  Unit: 16,53.56474,-113.53542,POINT (-113.53542 53.56474),INGLEWOOD,1971.0,N,RA8,80.053,129000.0,RESIDENTIAL,100.0,,,,
1005685,2013,206,11429.0,124 STREET NW,Plan: 8023194  Unit: 16,53.56474,-113.53542,POINT (-113.53542 53.56474),INGLEWOOD,1971.0,N,RA8,80.053,126000.0,RESIDENTIAL,100.0,,,,
1005685,2014,206,11429.0,124 STREET NW,Plan: 8023194  Unit: 16,53.56474,-113.53542,POINT (-113.53542 53.56474),INGLEWOOD,1971.0,N,RA8,80.053,133000.0,RESIDENTIAL,100.0,,,,
1005685,2015,206,11429.0,124 STREET NW,Plan: 8023194  Unit: 16,53.56474,-113.53542,POINT (-113.53542 53.56474),INGLEWOOD,1971.0,N,RA8,80.053,135000.0,RESIDENTIAL,100.0,,,,
1005685,2016,206,11429.0,124 STREET NW,Plan: 8023194  Unit: 16,53.56474,-113.53542,POINT (-113.53542 53.56474),INGLEWOOD,1971.0,N,RA8,80.053,141000.0,RESIDENTIAL,100.0,,,,
1005685,2017,206,11429.0,124 STREET NW,Plan: 8023194  Unit: 16,53.56474,-113.53542,POINT (-113.53542 53.56474),INGLEWOOD,1971.0,N,RA8,80.053,145500.0,RESIDENTIAL,100.0,,,,
1005685,2018,206,11429.0,124 STREET NW,Plan: 8023194  Unit: 16,53.56474,-113.53542,POINT (-113.53542 53.56474),INGLEWOOD,1971.0,N,RA8,80.053,151500.0,RESIDENTIAL,100.0,,,,
1005685,2019,206,11429.0,124 STREET NW,Plan: 8023194  Unit: 16,53.56474,-113.53542,POINT (-113.53542 53.56474),INGLEWOOD,1971.0,N,RA8,80.053,141500.0,RESIDENTIAL,100.0,,,,
1005685,2020,206,11429.0,124 STREET NW,Plan: 8023194  Unit: 16,53.56474,-113.53542,POINT (-113.53542 53.56474),INGLEWOOD,1971.0,N,RA8,80.053,127500.0,RESIDENTIAL,100.0,,,,
1005685,2021,206,11429.0,124 STREET NW,Plan: 8023194  Unit: 16,53.56474,-113.53542,POINT (-113.53542 53.56474),INGLEWOOD,1971.0,N,RA8,80.053,146000.0,RESIDENTIAL,100.0,,,,
1005685,2022,206,11429.0,124 STREET NW,Plan: 8023194  Unit: 16,53.56474,-113.53542,POINT (-113.53542 53.56474),INGLEWOOD,1971.0,N,RA8,80.053,138000.0,RESIDENTIAL,100.0,,,,
1005685,2023,206,11429.0,124 STREET NW,Plan: 8023194  Unit: 16,53.56474,-113.53542,POINT (-113.53542 53.56474),INGLEWOOD,1971.0,N,RA8,80.053,119000.0,RESIDENTIAL,100.0,,,,
1005693,2012,207,11429.0,124 STREET NW,Plan: 8023194  Unit: 17,53.56474,-113.53542,POINT (-113.53542 53.56474),INGLEWOOD,1971.0,N,RA8,57.988,103500.0,RESIDENTIAL,100.0,,,,
1005693,2013,207,11429.0,124 STREET NW,Plan: 8023194  Unit: 17,53.56474,-113.53542,POINT (-113.53542 53.56474),INGLEWOOD,1971.0,N,RA8,57.988,98500.0,RESIDENTIAL,100.0,,,,
1005693,2014,207,11429.0,124 STREET NW,Plan: 8023194  Unit: 17,53.56474,-113.53542,POINT (-113.53542 53.56474),INGLEWOOD,1971.0,N,RA8,57.988,104000.0,RESIDENTIAL,100.0,,,,
1005693,2015,207,11429.0,124 STREET NW,Plan: 8023194  Unit: 17,53.56474,-113.53542,POINT (-113.53542 53.56474),INGLEWOOD,1971.0,N,RA8,57.988,105000.0,RESIDENTIAL,100.0,,,,
1005693,2016,207,11429.0,124 STREET NW,Plan: 8023194  Unit: 17,53.56474,-113.53542,POINT (-113.53542 53.56474),INGLEWOOD,1971.0,N,RA8,57.988,110500.0,RESIDENTIAL,100.0,,,,
1005693,2017,207,11429.0,124 STREET NW,Plan: 8023194  Unit: 17,53.56474,-113.53542,POINT (-113.53542 53.56474),INGLEWOOD,1971.0,N,RA8,57.988,112000.0,RESIDENTIAL,100.0,,,,
1005693,2018,207,11429.0,124 STREET NW,Plan: 8023194  Unit: 17,53.56474,-113.53542,POINT (-113.53542 53.56474),INGLEWOOD,1971.0,N,RA8,57.988,119000.0,RESIDENTIAL,100.0,,,,
1005693,2019,207,11429.0,124 STREET NW,Plan: 8023194  Unit: 17,53.56474,-113.53542,POINT (-113.53542 53.56474),INGLEWOOD,1971.0,N,RA8,57.988,110500.0,RESIDENTIAL,100.0,,,,
1005693,2020,207,11429.0,124 STREET NW,Plan: 8023194  Unit: 17,53.56474,-113.53542,POINT (-113.53542 53.56474),INGLEWOOD,1971.0,N,RA8,57.988,100000.0,RESIDENTIAL,100.0,,,,
1005693,2021,207,11429.0,124 STREET NW,Plan: 8023194  Unit: 17,53.56474,-113.53542,POINT (-113.53542 53.56474),INGLEWOOD,1971.0,N,RA8,57.988,114500.0,RESIDENTIAL,100.0,,,,
1005693,2022,207,11429.0,124 STREET NW,Plan: 8023194  Unit: 17,53.56474,-113.53542,POINT (-113.53542 53.56474),INGLEWOOD,1971.0,N,RA8,57.988,107000.0,RESIDENTIAL,100.0,,,,
1005693,2023,207,11429.0,124 STREET NW,Plan: 8023194  Unit: 17,53.56474,-113.53542,POINT (-113.53542 53.56474),INGLEWOOD,1971.0,N,RA8,57.988,93000.0,RESIDENTIAL,100.0,,,,
1005701,2012,208,11429.0,124 STREET NW,Plan: 8023194  Unit: 18,53.56474,-113.53542,POINT (-113.53542 53.56474),INGLEWOOD,1971.0,N,RA8,71.173,118000.0,RESIDENTIAL,100.0,,,,
1005701,2013,208,11429.0,124 STREET NW,Plan: 8023194  Unit: 18,53.56474,-113.53542,POINT (-113.53542 53.56474),INGLEWOOD,1971.0,N,RA8,71.173,115000.0,RESIDENTIAL,100.0,,,,
1005701,2014,208,11429.0,124 STREET NW,Plan: 8023194  Unit: 18,53.56474,-113.53542,POINT (-113.53542 53.56474),INGLEWOOD,1971.0,N,RA8,71.173,122500.0,RESIDENTIAL,100.0,,,,
1005701,2015,208,11429.0,124 STREET NW,Plan: 8023194  Unit: 18,53.56474,-113.53542,POINT (-113.53542 53.56474),INGLEWOOD,1971.0,N,RA8,71.173,123000.0,RESIDENTIAL,100.0,,,,
1005701,2016,208,11429.0,124 STREET NW,Plan: 8023194  Unit: 18,53.56474,-113.53542,POINT (-113.53542 53.56474),INGLEWOOD,1971.0,N,RA8,71.173,128500.0,RESIDENTIAL,100.0,,,,
1005701,2017,208,11429.0,124 STREET NW,Plan: 8023194  Unit: 18,53.56474,-113.53542,POINT (-113.53542 53.56474),INGLEWOOD,1971.0,N,RA8,71.173,132000.0,RESIDENTIAL,100.0,,,,
1005701,2018,208,11429.0,124 STREET NW,Plan: 8023194  Unit: 18,53.56474,-113.53542,POINT (-113.53542 53.56474),INGLEWOOD,1971.0,N,RA8,71.173,139000.0,RESIDENTIAL,100.0,,,,
1005701,2019,208,11429.0,124 STREET NW,Plan: 8023194  Unit: 18,53.56474,-113.53542,POINT (-113.53542 53.56474),INGLEWOOD,1971.0,N,RA8,71.173,128000.0,RESIDENTIAL,100.0,,,,
1005701,2020,208,11429.0,124 STREET NW,Plan: 8023194  Unit: 18,53.56474,-113.53542,POINT (-113.53542 53.56474),INGLEWOOD,1971.0,N,RA8,71.173,128000.0,RESIDENTIAL,100.0,,,,
1005701,2021,208,11429.0,124 STREET NW,Plan: 8023194  Unit: 18,53.56474,-113.53542,POINT (-113.53542 53.56474),INGLEWOOD,1971.0,N,RA8,71.173,156500.0,RESIDENTIAL,100.0,,,,
1005701,2022,208,11429.0,124 STREET NW,Plan: 8023194  Unit: 18,53.56474,-113.53542,POINT (-113.53542 53.56474),INGLEWOOD,1971.0,N,RA8,71.173,146500.0,RESIDENTIAL,100.0,,,,
1005701,2023,208,11429.0,124 STREET NW,Plan: 8023194  Unit: 18,53.56474,-113.53542,POINT (-113.53542 53.56474),INGLEWOOD,1971.0,N,RA8,71.173,123500.0,RESIDENTIAL,100.0,,,,
1005719,2012,209,11429.0,124 STREET NW,Plan: 8023194  Unit: 19,53.56474,-113.53542,POINT (-113.53542 53.56474),INGLEWOOD,1971.0,N,RA8,57.18,102500.0,RESIDENTIAL,100.0,,,,
1005719,2013,209,11429.0,124 STREET NW,Plan: 8023194  Unit: 19,53.56474,-113.53542,POINT (-113.53542 53.56474),INGLEWOOD,1971.0,N,RA8,57.18,97500.0,RESIDENTIAL,100.0,,,,
1005719,2014,209,11429.0,124 STREET NW,Plan: 8023194  Unit: 19,53.56474,-113.53542,POINT (-113.53542 53.56474),INGLEWOOD,1971.0,N,RA8,57.18,103500.0,RESIDENTIAL,100.0,,,,
1005719,2015,209,11429.0,124 STREET NW,Plan: 8023194  Unit: 19,53.56474,-113.53542,POINT (-113.53542 53.56474),INGLEWOOD,1971.0,N,RA8,57.18,104000.0,RESIDENTIAL,100.0,,,,
1005719,2016,209,11429.0,124 STREET NW,Plan: 8023194  Unit: 19,53.56474,-113.53542,POINT (-113.53542 53.56474),INGLEWOOD,1971.0,N,RA8,57.18,109000.0,RESIDENTIAL,100.0,,,,
1005719,2017,209,11429.0,124 STREET NW,Plan: 8023194  Unit: 19,53.56474,-113.53542,POINT (-113.53542 53.56474),INGLEWOOD,1971.0,N,RA8,57.18,110500.0,RESIDENTIAL,100.0,,,,
1005719,2018,209,11429.0,124 STREET NW,Plan: 8023194  Unit: 19,53.56474,-113.53542,POINT (-113.53542 53.56474),INGLEWOOD,1971.0,N,RA8,57.18,117500.0,RESIDENTIAL,100.0,,,,
1005719,2019,209,11429.0,124 STREET NW,Plan: 8023194  Unit: 19,53.56474,-113.53542,POINT (-113.53542 53.56474),INGLEWOOD,1971.0,N,RA8,57.18,109500.0,RESIDENTIAL,100.0,,,,
1005719,2020,209,11429.0,124 STREET NW,Plan: 8023194  Unit: 19,53.56474,-113.53542,POINT (-113.53542 53.56474),INGLEWOOD,1971.0,N,RA8,57.18,98500.0,RESIDENTIAL,100.0,,,,
1005719,2021,209,11429.0,124 STREET NW,Plan: 8023194  Unit: 19,53.56474,-113.53542,POINT (-113.53542 53.56474),INGLEWOOD,1971.0,N,RA8,57.18,113500.0,RESIDENTIAL,100.0,,,,
1005719,2022,209,11429.0,124 STREET NW,Plan: 8023194  Unit: 19,53.56474,-113.53542,POINT (-113.53542 53.56474),INGLEWOOD,1971.0,N,RA8,57.18,105500.0,RESIDENTIAL,100.0,,,,
1005719,2023,209,11429.0,124 STREET NW,Plan: 8023194  Unit: 19,53.56474,-113.53542,POINT (-113.53542 53.56474),INGLEWOOD,1971.0,N,RA8,57.18,84500.0,RESIDENTIAL,100.0,,,,
1005727,2012,210,11429.0,124 STREET NW,Plan: 8023194  Unit: 20,53.56474,-113.53542,POINT (-113.53542 53.56474),INGLEWOOD,1971.0,N,RA8,83.416,136000.0,RESIDENTIAL,100.0,,,,
1005727,2013,210,11429.0,124 STREET NW,Plan: 8023194  Unit: 20,53.56474,-113.53542,POINT (-113.53542 53.56474),INGLEWOOD,1971.0,N,RA8,83.416,132500.0,RESIDENTIAL,100.0,,,,
1005727,2014,210,11429.0,124 STREET NW,Plan: 8023194  Unit: 20,53.56474,-113.53542,POINT (-113.53542 53.56474),INGLEWOOD,1971.0,N,RA8,83.416,141500.0,RESIDENTIAL,100.0,,,,
1005727,2015,210,11429.0,124 STREET NW,Plan: 8023194  Unit: 20,53.56474,-113.53542,POINT (-113.53542 53.56474),INGLEWOOD,1971.0,N,RA8,83.416,139000.0,RESIDENTIAL,100.0,,,,
1005727,2016,210,11429.0,124 STREET NW,Plan: 8023194  Unit: 20,53.56474,-113.53542,POINT (-113.53542 53.56474),INGLEWOOD,1971.0,N,RA8,83.416,145500.0,RESIDENTIAL,100.0,,,,
1005727,2017,210,11429.0,124 STREET NW,Plan: 8023194  Unit: 20,53.56474,-113.53542,POINT (-113.53542 53.56474),INGLEWOOD,1971.0,N,RA8,83.416,151500.0,RESIDENTIAL,100.0,,,,
1005727,2018,210,11429.0,124 STREET NW,Plan: 8023194  Unit: 20,53.56474,-113.53542,POINT (-113.53542 53.56474),INGLEWOOD,1971.0,N,RA8,83.416,156500.0,RESIDENTIAL,100.0,,,,
1005727,2019,210,11429.0,124 STREET NW,Plan: 8023194  Unit: 20,53.56474,-113.53542,POINT (-113.53542 53.56474),INGLEWOOD,1971.0,N,RA8,83.416,145500.0,RESIDENTIAL,100.0,,,,
1005727,2020,210,11429.0,124 STREET NW,Plan: 8023194  Unit: 20,53.56474,-113.53542,POINT (-113.53542 53.56474),INGLEWOOD,1971.0,N,RA8,83.416,131500.0,RESIDENTIAL,100.0,,,,
1005727,2021,210,11429.0,124 STREET NW,Plan: 8023194  Unit: 20,53.56474,-113.53542,POINT (-113.53542 53.56474),INGLEWOOD,1971.0,N,RA8,83.416,150000.0,RESIDENTIAL,100.0,,,,
1005727,2022,210,11429.0,124 STREET NW,Plan: 8023194  Unit: 20,53.56474,-113.53542,POINT (-113.53542 53.56474),INGLEWOOD,1971.0,N,RA8,83.416,146000.0,RESIDENTIAL,100.0,,,,
1005727,2023,210,11429.0,124 STREET NW,Plan: 8023194  Unit: 20,53.56474,-113.53542,POINT (-113.53542 53.56474),INGLEWOOD,1971.0,N,RA8,83.416,121500.0,RESIDENTIAL,100.0,,,,
1005743,2012,101,10829.0,117 STREET NW,Plan: 8023093  Unit: 1,53.55379,-113.52262,POINT (-113.52262 53.55379),QUEEN MARY PARK,1980.0,N,RA7,92.732,127000.0,RESIDENTIAL,100.0,,,,
1005743,2013,101,10829.0,117 STREET NW,Plan: 8023093  Unit: 1,53.55379,-113.52262,POINT (-113.52262 53.55379),QUEEN MARY PARK,1980.0,N,RA7,92.732,142000.0,RESIDENTIAL,100.0,,,,
1005743,2014,101,10829.0,117 STREET NW,Plan: 8023093  Unit: 1,53.55379,-113.52262,POINT (-113.52262 53.55379),QUEEN MARY PARK,1980.0,N,RA7,92.732,130000.0,RESIDENTIAL,100.0,,,,
1005743,2015,101,10829.0,117 STREET NW,Plan: 8023093  Unit: 1,53.55379,-113.52262,POINT (-113.52262 53.55379),QUEEN MARY PARK,1980.0,N,RA7,92.732,120500.0,RESIDENTIAL,100.0,,,,
1005743,2016,101,10829.0,117 STREET NW,Plan: 8023093  Unit: 1,53.55379,-113.52262,POINT (-113.52262 53.55379),QUEEN MARY PARK,1980.0,N,RA7,92.732,139000.0,RESIDENTIAL,100.0,,,,
1005743,2017,101,10829.0,117 STREET NW,Plan: 8023093  Unit: 1,53.55379,-113.52262,POINT (-113.52262 53.55379),QUEEN MARY PARK,1980.0,N,RA7,92.732,133000.0,RESIDENTIAL,100.0,,,,
1005743,2018,101,10829.0,117 STREET NW,Plan: 8023093  Unit: 1,53.55379,-113.52262,POINT (-113.52262 53.55379),QUEEN MARY PARK,1980.0,N,RA7,92.732,109500.0,RESIDENTIAL,100.0,,,,
1005743,2019,101,10829.0,117 STREET NW,Plan: 8023093  Unit: 1,53.55379,-113.52262,POINT (-113.52262 53.55379),QUEEN MARY PARK,1980.0,N,RA7,92.732,102000.0,RESIDENTIAL,100.0,,,,
1005743,2020,101,10829.0,117 STREET NW,Plan: 8023093  Unit: 1,53.55379,-113.52262,POINT (-113.52262 53.55379),QUEEN MARY PARK,1980.0,N,RA7,92.732,87500.0,RESIDENTIAL,100.0,,,,
1005743,2021,101,10829.0,117 STREET NW,Plan: 8023093  Unit: 1,53.55379,-113.52262,POINT (-113.52262 53.55379),QUEEN MARY PARK,1980.0,N,RA7,92.732,79500.0,RESIDENTIAL,100.0,,,,
1005743,2022,101,10829.0,117 STREET NW,Plan: 8023093  Unit: 1,53.55379,-113.52262,POINT (-113.52262 53.55379),QUEEN MARY PARK,1980.0,N,RA7,92.732,73000.0,RESIDENTIAL,100.0,,,,
1005743,2023,101,10829.0,117 STREET NW,Plan: 8023093  Unit: 1,53.55379,-113.52262,POINT (-113.52262 53.55379),QUEEN MARY PARK,1980.0,N,RA7,92.732,72500.0,RESIDENTIAL,100.0,,,,
1005750,2012,102,10829.0,117 STREET NW,Plan: 8023093  Unit: 2,53.55379,-113.52262,POINT (-113.52262 53.55379),QUEEN MARY PARK,1980.0,N,RA7,92.732,126000.0,RESIDENTIAL,100.0,,,,
1005750,2013,102,10829.0,117 STREET NW,Plan: 8023093  Unit: 2,53.55379,-113.52262,POINT (-113.52262 53.55379),QUEEN MARY PARK,1980.0,N,RA7,92.732,141000.0,RESIDENTIAL,100.0,,,,
1005750,2014,102,10829.0,117 STREET NW,Plan: 8023093  Unit: 2,53.55379,-113.52262,POINT (-113.52262 53.55379),QUEEN MARY PARK,1980.0,N,RA7,92.732,129000.0,RESIDENTIAL,100.0,,,,
1005750,2015,102,10829.0,117 STREET NW,Plan: 8023093  Unit: 2,53.55379,-113.52262,POINT (-113.52262 53.55379),QUEEN MARY PARK,1980.0,N,RA7,92.732,119500.0,RESIDENTIAL,100.0,,,,
1005750,2016,102,10829.0,117 STREET NW,Plan: 8023093  Unit: 2,53.55379,-113.52262,POINT (-113.52262 53.55379),QUEEN MARY PARK,1980.0,N,RA7,92.732,137500.0,RESIDENTIAL,100.0,,,,
1005750,2017,102,10829.0,117 STREET NW,Plan: 8023093  Unit: 2,53.55379,-113.52262,POINT (-113.52262 53.55379),QUEEN MARY PARK,1980.0,N,RA7,92.732,131500.0,RESIDENTIAL,100.0,,,,
1005750,2018,102,10829.0,117 STREET NW,Plan: 8023093  Unit: 2,53.55379,-113.52262,POINT (-113.52262 53.55379),QUEEN MARY PARK,1980.0,N,RA7,92.732,108500.0,RESIDENTIAL,100.0,,,,
1005750,2019,102,10829.0,117 STREET NW,Plan: 8023093  Unit: 2,53.55379,-113.52262,POINT (-113.52262 53.55379),QUEEN MARY PARK,1980.0,N,RA7,92.732,101000.0,RESIDENTIAL,100.0,,,,
1005750,2020,102,10829.0,117 STREET NW,Plan: 8023093  Unit: 2,53.55379,-113.52262,POINT (-113.52262 53.55379),QUEEN MARY PARK,1980.0,N,RA7,92.732,87000.0,RESIDENTIAL,100.0,,,,
1005750,2021,102,10829.0,117 STREET NW,Plan: 8023093  Unit: 2,53.55379,-113.52262,POINT (-113.52262 53.55379),QUEEN MARY PARK,1980.0,N,RA7,92.732,79000.0,RESIDENTIAL,100.0,,,,
1005750,2022,102,10829.0,117 STREET NW,Plan: 8023093  Unit: 2,53.55379,-113.52262,POINT (-113.52262 53.55379),QUEEN MARY PARK,1980.0,N,RA7,92.732,72000.0,RESIDENTIAL,100.0,,,,
1005750,2023,102,10829.0,117 STREET NW,Plan: 8023093  Unit: 2,53.55379,-113.52262,POINT (-113.52262 53.55379),QUEEN MARY PARK,1980.0,N,RA7,92.732,71500.0,RESIDENTIAL,100.0,,,,
1005768,2012,103,10829.0,117 STREET NW,Plan: 8023093  Unit: 3,53.55379,-113.52262,POINT (-113.52262 53.55379),QUEEN MARY PARK,1980.0,N,RA7,92.732,125500.0,RESIDENTIAL,100.0,,,,
1005768,2013,103,10829.0,117 STREET NW,Plan: 8023093  Unit: 3,53.55379,-113.52262,POINT (-113.52262 53.55379),QUEEN MARY PARK,1980.0,N,RA7,92.732,136500.0,RESIDENTIAL,100.0,,,,
1005768,2014,103,10829.0,117 STREET NW,Plan: 8023093  Unit: 3,53.55379,-113.52262,POINT (-113.52262 53.55379),QUEEN MARY PARK,1980.0,N,RA7,92.732,126500.0,RESIDENTIAL,100.0,,,,
1005768,2015,103,10829.0,117 STREET NW,Plan: 8023093  Unit: 3,53.55379,-113.52262,POINT (-113.52262 53.55379),QUEEN MARY PARK,1980.0,N,RA7,92.732,120500.0,RESIDENTIAL,100.0,,,,
1005768,2016,103,10829.0,117 STREET NW,Plan: 8023093  Unit: 3,53.55379,-113.52262,POINT (-113.52262 53.55379),QUEEN MARY PARK,1980.0,N,RA7,92.732,139000.0,RESIDENTIAL,100.0,,,,
1005768,2017,103,10829.0,117 STREET NW,Plan: 8023093  Unit: 3,53.55379,-113.52262,POINT (-113.52262 53.55379),QUEEN MARY PARK,1980.0,N,RA7,92.732,133000.0,RESIDENTIAL,100.0,,,,
1005768,2018,103,10829.0,117 STREET NW,Plan: 8023093  Unit: 3,53.55379,-113.52262,POINT (-113.52262 53.55379),QUEEN MARY PARK,1980.0,N,RA7,92.732,108000.0,RESIDENTIAL,100.0,,,,
1005768,2019,103,10829.0,117 STREET NW,Plan: 8023093  Unit: 3,53.55379,-113.52262,POINT (-113.52262 53.55379),QUEEN MARY PARK,1980.0,N,RA7,92.732,100500.0,RESIDENTIAL,100.0,,,,
1005768,2020,103,10829.0,117 STREET NW,Plan: 8023093  Unit: 3,53.55379,-113.52262,POINT (-113.52262 53.55379),QUEEN MARY PARK,1980.0,N,RA7,92.732,87500.0,RESIDENTIAL,100.0,,,,
1005768,2021,103,10829.0,117 STREET NW,Plan: 8023093  Unit: 3,53.55379,-113.52262,POINT (-113.52262 53.55379),QUEEN MARY PARK,1980.0,N,RA7,92.732,83000.0,RESIDENTIAL,100.0,,,,
1005768,2022,103,10829.0,117 STREET NW,Plan: 8023093  Unit: 3,53.55379,-113.52262,POINT (-113.52262 53.55379),QUEEN MARY PARK,1980.0,N,RA7,92.732,75500.0,RESIDENTIAL,100.0,,,,
1005768,2023,103,10829.0,117 STREET NW,Plan: 8023093  Unit: 3,53.55379,-113.52262,POINT (-113.52262 53.55379),QUEEN MARY PARK,1980.0,N,RA7,92.732,75000.0,RESIDENTIAL,100.0,,,,
1005776,2012,104,10829.0,117 STREET NW,Plan: 8023093  Unit: 4,53.55379,-113.52262,POINT (-113.52262 53.55379),QUEEN MARY PARK,1980.0,N,RA7,92.732,121500.0,RESIDENTIAL,100.0,,,,
1005776,2013,104,10829.0,117 STREET NW,Plan: 8023093  Unit: 4,53.55379,-113.52262,POINT (-113.52262 53.55379),QUEEN MARY PARK,1980.0,N,RA7,92.732,133500.0,RESIDENTIAL,100.0,,,,
1005776,2014,104,10829.0,117 STREET NW,Plan: 8023093  Unit: 4,53.55379,-113.52262,POINT (-113.52262 53.55379),QUEEN MARY PARK,1980.0,N,RA7,92.732,123500.0,RESIDENTIAL,100.0,,,,
1005776,2015,104,10829.0,117 STREET NW,Plan: 8023093  Unit: 4,53.55379,-113.52262,POINT (-113.52262 53.55379),QUEEN MARY PARK,1980.0,N,RA7,92.732,121000.0,RESIDENTIAL,100.0,,,,
